Gene_1,Gene_name_1,Annotation_1,Gene_2,Gene_name_2,Annotation_2,p-value unadj,p-value adj,Cluster
group_1002,,hypothetical protein,group_4919,,hypothetical protein,0.0,0.0,307
group_1002,,hypothetical protein,group_3115,,hypothetical protein,0.0,0.0,307
group_1002,,hypothetical protein,group_3460,,hypothetical protein,0.0,0.0,307
group_1002,,hypothetical protein,group_4479,,hypothetical protein,0.0,0.0,307
group_1002,,hypothetical protein,group_2858,,hypothetical protein,0.0,0.0,307
group_1002,,hypothetical protein,group_4126,ssb_3,Single-stranded DNA-binding protein,0.0,0.0,307
group_1002,,hypothetical protein,group_4925,,hypothetical protein,0.0,0.0,307
group_1002,,hypothetical protein,group_5465,,hypothetical protein,0.0,0.0,307
group_1002,,hypothetical protein,group_4928,,hypothetical protein,0.0,0.0,307
group_1002,,hypothetical protein,group_2859,,hypothetical protein,0.0,0.0,307
group_1002,,hypothetical protein,group_6061,,hypothetical protein,0.0,0.0,307
group_1002,,hypothetical protein,group_779,,hypothetical protein,0.0,0.0,307
group_1002,,hypothetical protein,group_4486,,hypothetical protein,0.0,0.0,307
group_1002,,hypothetical protein,group_3489,,hypothetical protein,0.0,0.0,307
group_1002,,hypothetical protein,group_5552,,hypothetical protein,0.0,0.0,307
group_1002,,hypothetical protein,group_5551,,hypothetical protein,0.0,0.0,307
group_1018,ltxB,Leukotoxin export ATP-binding protein LtxB,group_2470,,hypothetical protein,0.0,0.0,-
group_1018,ltxB,Leukotoxin export ATP-binding protein LtxB,group_2898,,hypothetical protein,0.0,0.0,-
group_1018,ltxB,Leukotoxin export ATP-binding protein LtxB,msbA_2,,hypothetical protein,0.0,0.0,-
group_1018,ltxB,Leukotoxin export ATP-binding protein LtxB,group_8210,,tRNA-Ala(tgc),0.0,0.0,18
group_1018,ltxB,Leukotoxin export ATP-binding protein LtxB,group_1700,spxA_3,Regulatory protein Spx,0.0,0.0,-
group_102,,hypothetical protein,group_193,,hypothetical protein,0.0,0.0,-
group_102,,hypothetical protein,group_192,,hypothetical protein,0.0,0.0,312
group_1038,ohrR,hypothetical protein,wfgD,,UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-13-glucosyltransferase WfgD,0.0,0.0,-
group_1038,ohrR,hypothetical protein,group_2667,,hypothetical protein,0.0,0.0,184
group_1039,,hypothetical protein,group_2289,,hypothetical protein,0.0,0.0,222
group_1048,,hypothetical protein,glgC,,Glucose-1-phosphate adenylyltransferase,0.0,0.0,32
group_105,,hypothetical protein,map_2,,hypothetical protein,0.0,0.0,-
group_105,,hypothetical protein,group_130,,hypothetical protein,0.0,0.0,-
group_1051,,hypothetical protein,manP,,PTS system mannose-specific EIIBCA component,0.0,0.0,71
group_1051,,hypothetical protein,ptsN,,Nitrogen regulatory protein,0.0,0.0,71
group_1051,,hypothetical protein,group_4884,,hypothetical protein,0.0,0.0,71
group_1051,,hypothetical protein,mngA,,PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIABC component,0.0,0.0,71
group_1066,,hypothetical protein,ycsE,,Putative bifunctional phosphatase,0.0,0.0,-
group_1067,,hypothetical protein,group_988,,hypothetical protein,0.0,0.0,169
group_1068,,hypothetical protein,bceB,,Bacitracin export permease protein BceB,0.0,0.0,-
group_1069,,hypothetical protein,prtP,,PII-type proteinase,0.0,0.0,-
group_1069,,hypothetical protein,group_4306,ybiT_2,putative ABC transporter ATP-binding protein YbiT,0.0,0.0,-
group_1069,,hypothetical protein,group_902,gatA_1,hypothetical protein,0.0,0.0,-
group_1069,,hypothetical protein,group_171,,hypothetical protein,0.0,0.0,-
group_1069,,hypothetical protein,group_756,,hypothetical protein,0.0,0.0,-
group_1069,,hypothetical protein,group_179,,hypothetical protein,0.0,0.0,-
group_107,acpP_2,hypothetical protein,group_2217,,hypothetical protein,0.0,0.0,-
group_107,acpP_2,hypothetical protein,group_134,acpP_1,hypothetical protein,0.0,0.0,-
group_107,acpP_2,hypothetical protein,group_1188,,hypothetical protein,0.0,0.0,-
group_107,acpP_2,hypothetical protein,group_158,acpP_1,hypothetical protein,0.0,0.0,-
group_1072,,hypothetical protein,gatA_1,,hypothetical protein,0.0,0.0,-
group_1073,,hypothetical protein,prtP,,PII-type proteinase,0.0,0.0,-
group_1073,,hypothetical protein,group_115,,hypothetical protein,0.0,0.0,-
group_1073,,hypothetical protein,hsdS_2,,hypothetical protein,0.0,0.0,-
group_1073,,hypothetical protein,group_565,hsdS,Type-1 restriction enzyme EcoKI specificity protein,0.0,0.0,-
group_1073,,hypothetical protein,group_428,,hypothetical protein,0.0,0.0,-
group_1073,,hypothetical protein,group_60,,hypothetical protein,0.0,0.0,-
group_1073,,hypothetical protein,group_171,,hypothetical protein,0.0,0.0,-
group_1073,,hypothetical protein,group_179,,hypothetical protein,0.0,0.0,-
group_1073,,hypothetical protein,group_8210,,tRNA-Ala(tgc),0.0,0.0,-
group_1073,,hypothetical protein,hsdS_1,,hypothetical protein,0.0,0.0,-
group_1073,,hypothetical protein,group_5221,,hypothetical protein,0.0,0.0,-
group_1073,,hypothetical protein,group_503,,hypothetical protein,0.0,0.0,-
group_1073,,hypothetical protein,group_909,gatA_1,hypothetical protein,0.0,0.0,-
group_1074,,hypothetical protein,group_755,,hypothetical protein,0.0,0.0,-
group_1074,,hypothetical protein,group_172,,hypothetical protein,0.0,0.0,-
group_1074,,hypothetical protein,group_61,,hypothetical protein,0.0,0.0,346
group_108,,hypothetical protein,group_151,,hypothetical protein,0.0,0.0,117
group_1086,,hypothetical protein,group_806,,hypothetical protein,0.0,0.0,79
group_1088,,hypothetical protein,group_312,,hypothetical protein,0.0,0.0,-
group_1088,,hypothetical protein,group_439,,hypothetical protein,0.0,0.0,-
group_1088,,hypothetical protein,group_802,,hypothetical protein,0.0,0.0,351
group_1091,,hypothetical protein,group_408,,hypothetical protein,0.0,0.0,-
group_110,,hypothetical protein,group_3320,,Ferredoxin--NADP reductase,0.0,0.0,-
group_110,,hypothetical protein,bglH_1,,Aryl-phospho-beta-D-glucosidase BglH,0.0,0.0,-
group_110,,hypothetical protein,group_876,,hypothetical protein,0.0,0.0,-
group_110,,hypothetical protein,group_153,acpP_1,hypothetical protein,0.0,0.0,-
group_1118,potD_2,hypothetical protein,group_8211,,tRNA-Ala(tgc),0.0,0.0,-
group_1118,potD_2,hypothetical protein,phnV_2,,hypothetical protein,0.0,0.0,-
group_1118,potD_2,hypothetical protein,group_385,,hypothetical protein,0.0,0.0,-
group_1118,potD_2,hypothetical protein,group_1314,,hypothetical protein,0.0,0.0,-
group_1121,potD_2,Spermidine,group_179,,hypothetical protein,0.0,0.0,-
group_1121,potD_2,Spermidine,group_5517,,hypothetical protein,0.0,0.0,-
group_1127,btrD,2'-N-acetylparomamine deacetylase,group_1199,bshA,N-acetyl-alpha-D-glucosaminyl L-malate synthase,0.0,0.0,-
group_1128,btrD,2'-N-acetylparomamine deacetylase,group_2063,msbA,Lipid A export ATP-binding,0.0,0.0,274
group_1130,btrD,2'-N-acetylparomamine deacetylase,group_1200,bshA,N-acetyl-alpha-D-glucosaminyl L-malate synthase,0.0,0.0,-
group_1132,,hypothetical protein,lytB_1,,Putative endo-beta-N-acetylglucosaminidase,0.0,0.0,-
group_1132,,hypothetical protein,group_952,,hypothetical protein,0.0,0.0,-
group_1135,,hypothetical protein,group_951,,hypothetical protein,0.0,0.0,339
group_1135,,hypothetical protein,group_262,lytB_1,Putative endo-beta-N-acetylglucosaminidase,0.0,0.0,-
group_1136,,hypothetical protein,group_951,,hypothetical protein,0.0,0.0,-
group_1142,,hypothetical protein,nnrD,,ADP-dependent (S)-NAD(P)H-hydrate dehydratase,0.0,0.0,150
group_1142,,hypothetical protein,group_1145,,hypothetical protein,0.0,0.0,150
group_1144,,hypothetical protein,group_2223,nnrD,ADP-dependent (S)-NAD(P)H-hydrate dehydratase,0.0,0.0,199
group_1145,,hypothetical protein,nnrD,,ADP-dependent (S)-NAD(P)H-hydrate dehydratase,0.0,0.0,150
group_1148,pcp_2,Pyrrolidone-carboxylate peptidase,group_1038,ohrR,hypothetical protein,0.0,0.0,-
group_116,,hypothetical protein,group_4625,rsmB,Ribosomal RNA small subunit methyltransferase B,0.0,0.0,-
group_116,,hypothetical protein,group_158,acpP_1,hypothetical protein,0.0,0.0,-
group_116,,hypothetical protein,group_174,,hypothetical protein,0.0,0.0,291
group_1161,leuB,3-isopropylmalate dehydrogenase,leuA_1,,2-isopropylmalate synthase,0.0,0.0,-
group_1165,,hypothetical protein,group_3459,,hypothetical protein,0.0,0.0,307
group_1165,,hypothetical protein,group_3114,,hypothetical protein,0.0,0.0,307
group_1165,,hypothetical protein,group_4122,,hypothetical protein,0.0,0.0,307
group_1165,,hypothetical protein,group_4478,,hypothetical protein,0.0,0.0,307
group_1165,,hypothetical protein,group_5460,,hypothetical protein,0.0,0.0,307
group_1165,,hypothetical protein,group_5461,,hypothetical protein,0.0,0.0,307
group_1165,,hypothetical protein,group_1736,,hypothetical protein,0.0,0.0,307
group_1165,,hypothetical protein,group_4919,,hypothetical protein,0.0,0.0,307
group_1165,,hypothetical protein,group_3115,,hypothetical protein,0.0,0.0,307
group_1165,,hypothetical protein,group_3460,,hypothetical protein,0.0,0.0,307
group_1165,,hypothetical protein,group_4479,,hypothetical protein,0.0,0.0,307
group_1165,,hypothetical protein,group_2463,,hypothetical protein,0.0,0.0,307
group_1165,,hypothetical protein,group_1935,gspF,Putative type II secretion system protein F,0.0,0.0,307
group_1165,,hypothetical protein,group_2858,,hypothetical protein,0.0,0.0,307
group_1165,,hypothetical protein,group_4925,,hypothetical protein,0.0,0.0,307
group_1165,,hypothetical protein,group_4928,,hypothetical protein,0.0,0.0,307
group_1165,,hypothetical protein,group_6061,,hypothetical protein,0.0,0.0,307
group_1165,,hypothetical protein,group_779,,hypothetical protein,0.0,0.0,307
group_1165,,hypothetical protein,hin,,DNA-invertase hin,0.0,0.0,307
group_1165,,hypothetical protein,group_3463,,hypothetical protein,0.0,0.0,307
group_1165,,hypothetical protein,group_4917,,hypothetical protein,0.0,0.0,307
group_1165,,hypothetical protein,lytA_9,,Autolysin,0.0,0.0,307
group_1167,,hypothetical protein,group_592,lytA_2,Autolysin,0.0,0.0,212
group_1169,,hypothetical protein,dnaC_2,,DNA replication protein DnaC,0.0,0.0,272
group_1169,,hypothetical protein,group_3053,,hypothetical protein,0.0,0.0,272
group_1169,,hypothetical protein,group_2872,,hypothetical protein,0.0,0.0,272
group_1169,,hypothetical protein,group_776,,hypothetical protein,0.0,0.0,272
group_1169,,hypothetical protein,group_1743,,hypothetical protein,0.0,0.0,272
group_1169,,hypothetical protein,group_4159,,hypothetical protein,0.0,0.0,272
group_1169,,hypothetical protein,group_3470,,hypothetical protein,0.0,0.0,272
group_1169,,hypothetical protein,ssb_3,,hypothetical protein,0.0,0.0,272
group_1169,,hypothetical protein,group_4985,,hypothetical protein,0.0,0.0,272
group_1169,,hypothetical protein,group_3771,,hypothetical protein,0.0,0.0,272
group_1169,,hypothetical protein,group_5509,,hypothetical protein,0.0,0.0,272
group_1169,,hypothetical protein,group_1000,,hypothetical protein,0.0,0.0,272
group_1169,,hypothetical protein,group_4438,,hypothetical protein,0.0,0.0,272
group_1169,,hypothetical protein,group_3144,,hypothetical protein,0.0,0.0,272
group_1169,,hypothetical protein,group_5384,,hypothetical protein,0.0,0.0,272
group_1169,,hypothetical protein,group_4137,,hypothetical protein,0.0,0.0,272
group_1169,,hypothetical protein,group_3768,,hypothetical protein,0.0,0.0,272
group_1169,,hypothetical protein,hhaIM,,Modification methylase HhaI,0.0,0.0,272
group_1169,,hypothetical protein,Int-Tn,,Transposase from transposon Tn916,0.0,0.0,272
group_1169,,hypothetical protein,group_6150,,hypothetical protein,0.0,0.0,272
group_117,,hypothetical protein,group_173,,hypothetical protein,0.0,0.0,177
group_1172,,hypothetical protein,dnaC_2,,DNA replication protein DnaC,0.0,0.0,-
group_1172,,hypothetical protein,group_3053,,hypothetical protein,0.0,0.0,-
group_1172,,hypothetical protein,group_2872,,hypothetical protein,0.0,0.0,-
group_1172,,hypothetical protein,group_776,,hypothetical protein,0.0,0.0,-
group_1172,,hypothetical protein,group_1743,,hypothetical protein,0.0,0.0,-
group_1172,,hypothetical protein,group_4159,,hypothetical protein,0.0,0.0,-
group_1172,,hypothetical protein,group_3470,,hypothetical protein,0.0,0.0,-
group_1172,,hypothetical protein,group_484,,hypothetical protein,0.0,0.0,-
group_1172,,hypothetical protein,ssb_3,,hypothetical protein,0.0,0.0,-
group_1172,,hypothetical protein,group_5382,,hypothetical protein,0.0,0.0,-
group_1172,,hypothetical protein,group_4985,,hypothetical protein,0.0,0.0,-
group_1172,,hypothetical protein,group_3771,,hypothetical protein,0.0,0.0,-
group_119,,hypothetical protein,group_2902,,hypothetical protein,0.0,0.0,25
group_1193,,hypothetical protein,mepA,,Multidrug export protein MepA,0.0,0.0,-
group_1194,,hypothetical protein,group_2217,,hypothetical protein,0.0,0.0,-
group_1194,,hypothetical protein,group_1295,,hypothetical protein,0.0,0.0,-
group_1199,bshA,N-acetyl-alpha-D-glucosaminyl L-malate synthase,group_1322,wfgD,UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-13-glucosyltransferase WfgD,0.0,0.0,232
group_1200,bshA,N-acetyl-alpha-D-glucosaminyl L-malate synthase,msbA,,Lipid A export ATP-binding,0.0,0.0,-
group_1206,,hypothetical protein,group_1546,,hypothetical protein,0.0,0.0,-
group_1217,ptsP,hypothetical protein,group_1220,ptsP,Phosphoenolpyruvate-dependent phosphotransferase system,0.0,0.0,187
group_1219,ptsP,Phosphoenolpyruvate-dependent phosphotransferase system,group_2228,,hypothetical protein,0.0,0.0,-
group_1219,ptsP,Phosphoenolpyruvate-dependent phosphotransferase system,group_2984,ydhF,Oxidoreductase YdhF,0.0,0.0,161
group_122,acpP,Acyl carrier protein,group_89,,hypothetical protein,0.0,0.0,-
group_1220,ptsP,Phosphoenolpyruvate-dependent phosphotransferase system,group_3601,,hypothetical protein,0.0,0.0,187
group_1225,pinR,hypothetical protein,rsmB,,Ribosomal RNA small subunit methyltransferase B,0.0,0.0,-
group_1229,,hypothetical protein,lagD_2,,hypothetical protein,0.0,0.0,-
group_1231,,hypothetical protein,group_435,,hypothetical protein,0.0,0.0,-
group_1231,,hypothetical protein,group_2261,,hypothetical protein,0.0,0.0,-
group_1231,,hypothetical protein,group_105,,hypothetical protein,0.0,0.0,-
group_1231,,hypothetical protein,argG,,Argininosuccinate synthase,0.0,0.0,-
group_1231,,hypothetical protein,group_45,,hypothetical protein,0.0,0.0,-
group_1231,,hypothetical protein,group_4654,oppD,Oligopeptide transport ATP-binding protein OppD,0.0,0.0,-
group_1268,rhaB,L-Rhamnulokinase,group_4441,,hypothetical protein,0.0,0.0,71
group_1268,rhaB,L-Rhamnulokinase,sugB,,Trehalose transport system permease protein SugB,0.0,0.0,71
group_1268,rhaB,L-Rhamnulokinase,group_2805,znuA_1,High-affinity zinc uptake system binding-protein ZnuA,0.0,0.0,71
group_1268,rhaB,L-Rhamnulokinase,group_4402,,hypothetical protein,0.0,0.0,71
group_1268,rhaB,L-Rhamnulokinase,araP,,L-arabinose transport system permease protein AraP,0.0,0.0,71
group_1268,rhaB,L-Rhamnulokinase,group_2449,iga_2,Immunoglobulin A1 protease,0.0,0.0,71
group_1268,rhaB,L-Rhamnulokinase,group_4818,,hypothetical protein,0.0,0.0,71
group_1268,rhaB,L-Rhamnulokinase,group_4013,eabC,Blood-group-substance endo-14-beta-galactosidase,0.0,0.0,71
group_1268,rhaB,L-Rhamnulokinase,group_4009,hflK,Modulator of FtsH protease HflK,0.0,0.0,-
group_1272,dltA,D-alanine--poly(phosphoribitol) ligase subunit 1,group_2807,patA_1,Peptidoglycan O-acetyltransferase,0.0,0.0,-
group_1272,dltA,D-alanine--poly(phosphoribitol) ligase subunit 1,group_666,ltrA,Group II intron-encoded protein LtrA,0.0,0.0,-
group_1295,,hypothetical protein,group_4452,,hypothetical protein,0.0,0.0,-
group_1295,,hypothetical protein,group_2217,,hypothetical protein,0.0,0.0,-
group_1295,,hypothetical protein,group_4029,gmuD_2,6-phospho-beta-glucosidase GmuD,0.0,0.0,-
group_1295,,hypothetical protein,group_2929,lipO,Lipoprotein LipO,0.0,0.0,-
group_1295,,hypothetical protein,group_3168,,hypothetical protein,0.0,0.0,-
group_1295,,hypothetical protein,group_8210,,tRNA-Ala(tgc),0.0,0.0,-
group_1298,,hypothetical protein,group_1195,,hypothetical protein,0.0,0.0,-
group_130,,hypothetical protein,bmrA_1,,putative ABC transporter ATP-binding protein,0.0,0.0,25
group_130,,hypothetical protein,mutS,,DNA mismatch repair protein MutS,0.0,0.0,-
group_130,,hypothetical protein,group_576,,hypothetical protein,0.0,0.0,25
group_130,,hypothetical protein,argR_3,,Arginine regulator,0.0,0.0,25
group_130,,hypothetical protein,prtP,,PII-type proteinase,0.0,0.0,-
group_1306,ygaZ,Inner membrane protein YgaZ,group_5413,,hypothetical protein,0.0,0.0,248
group_131,,hypothetical protein,group_1068,,hypothetical protein,0.0,0.0,-
group_1314,,hypothetical protein,phnV_2,,hypothetical protein,0.0,0.0,-
group_1314,,hypothetical protein,group_567,hsdS,Type-1 restriction enzyme EcoKI specificity protein,0.0,0.0,-
group_1322,wfgD,UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-13-glucosyltransferase WfgD,group_1314,,hypothetical protein,0.0,0.0,-
group_1339,,hypothetical protein,group_69,,hypothetical protein,0.0,0.0,-
group_134,acpP_1,hypothetical protein,group_1132,,hypothetical protein,0.0,0.0,-
group_134,acpP_1,hypothetical protein,prtP,,PII-type proteinase,0.0,0.0,-
group_134,acpP_1,hypothetical protein,group_654,,hypothetical protein,0.0,0.0,-
group_134,acpP_1,hypothetical protein,group_130,,hypothetical protein,0.0,0.0,-
group_134,acpP_1,hypothetical protein,gmuD_2,,6-phospho-beta-glucosidase GmuD,0.0,0.0,-
group_134,acpP_1,hypothetical protein,group_105,,hypothetical protein,0.0,0.0,-
group_134,acpP_1,hypothetical protein,catE,,Catechol-23-dioxygenase,0.0,0.0,-
group_134,acpP_1,hypothetical protein,rsmB,,Ribosomal RNA small subunit methyltransferase B,0.0,0.0,-
group_1348,,hypothetical protein,group_272,,hypothetical protein,0.0,0.0,-
group_1349,,hypothetical protein,gspF,,Putative type II secretion system protein F,0.0,0.0,14
group_1349,,hypothetical protein,group_2462,,hypothetical protein,0.0,0.0,14
group_1349,,hypothetical protein,group_3222,,hypothetical protein,0.0,0.0,-
group_1351,galT_1,Galactose-1-phosphate uridylyltransferase,lnpD_1,,UDP-glucose 4-epimerase,0.0,0.0,-
group_1351,galT_1,Galactose-1-phosphate uridylyltransferase,group_4248,,hypothetical protein,0.0,0.0,-
group_1351,galT_1,Galactose-1-phosphate uridylyltransferase,pfbA,,Plasmin and fibronectin-binding protein A,0.0,0.0,-
group_1351,galT_1,Galactose-1-phosphate uridylyltransferase,group_1358,phoU_1,Phosphate-specific transport system accessory protein PhoU ,0.0,0.0,-
group_1358,phoU_1,Phosphate-specific transport system accessory protein PhoU ,yheI,,putative multidrug resistance ABC transporter ATP-binding,0.0,0.0,19
group_1358,phoU_1,Phosphate-specific transport system accessory protein PhoU ,phnV,,Putative 2-aminoethylphosphonate transport system permease protein PhnV,0.0,0.0,19
group_1358,phoU_1,Phosphate-specific transport system accessory protein PhoU ,lnpD_1,,UDP-glucose 4-epimerase,0.0,0.0,19
group_1358,phoU_1,Phosphate-specific transport system accessory protein PhoU ,group_4248,,hypothetical protein,0.0,0.0,19
group_1358,phoU_1,Phosphate-specific transport system accessory protein PhoU ,pfbA,,Plasmin and fibronectin-binding protein A,0.0,0.0,19
group_1358,phoU_1,Phosphate-specific transport system accessory protein PhoU ,group_272,,hypothetical protein,0.0,0.0,-
group_1362,,hypothetical protein,group_4456,,hypothetical protein,0.0,0.0,284
group_1362,,hypothetical protein,group_4750,,hypothetical protein,0.0,0.0,284
group_1362,,hypothetical protein,group_2832,,hypothetical protein,0.0,0.0,284
group_1362,,hypothetical protein,group_4899,,hypothetical protein,0.0,0.0,284
group_1362,,hypothetical protein,group_3429,,hypothetical protein,0.0,0.0,284
group_1362,,hypothetical protein,group_1990,,hypothetical protein,0.0,0.0,284
group_1362,,hypothetical protein,group_3427,,hypothetical protein,0.0,0.0,284
